sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,deferred_stock_update,use_config_deferred_stock_update,related_skus,crosssell_skus,upsell_skus,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,associated_skus,base_image,thumbnail_image,small_image,additional_images
FS0295,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,Hypalon,"<p>K&uuml;nstliches Gummi, kann f&uuml;r allerlei Verst&auml;rkungsdetails verwendet werden. Das Material verf&uuml;gt &uuml;ber ein ripstopartiges Netz. Es kann mittels Schere oder Stanzen bearbeitet werden.</p>
<p><strong>Merkmale:</strong></p>
<p>Franst nicht aus. Wird in Plattenst&uuml;cken &agrave; 300x450mm verkauft.</p>
<p><strong> Farben:</strong></p>
<p>Schwarz</p>
<p><strong>Gewicht:</strong></p>
<p>150g pro Platte</p>
<p><strong>Abmessungen:</strong></p>
<p>300x450mm</p>
<p><strong>Anzahl 1 = 1 Platte </strong></p>",,0.2,1,Taxable Goods,"Katalog, Suche",36.2116880223,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,stoffe-hypalon.jpg,stoffe-hypalon.jpg,stoffe-hypalon.jpg,
FS0296,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,Sonnendachstoff,"<p>Restposten solange Vorrat<br />Rollenbreite: 1.65m<br />Farbe: hellbraun</p>
<p><strong> Farben:</strong></p>
<p>Hellbraun</p>
<p><strong>Gewicht:</strong></p>
<p>800g per Laufmeter</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 165cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.8,1,Taxable Goods,"Katalog, Suche",10.2135710306,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,stoffe-sonnendachstoff.jpg,stoffe-sonnendachstoff.jpg,stoffe-sonnendachstoff.jpg,
FS0297,,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe,Default Category/Produkte/Parts/Spezialteile",base,Verstärkungsmaterial transparent 0.5mm,"<p>Das Verst&auml;rkungsmaterial l&auml;sst sich n&auml;hen, ist aber auch ideal geeignet um Schnittmuster herzustellen da es mit wasserfesten Schreibern beschriftet werden kann.</p>
<p></p>
<p><strong> Farben:</strong></p>
<p>Transparent</p>
<p><strong>Gewicht:</strong></p>
<p>350g pro Platte</p>
<p><strong>Abmessungen:</strong></p>
<p>700x1000mm</p>
<p><strong>Anzahl 1 = 1 Platte <br /></strong></p>",,0.35,1,Taxable Goods,"Katalog, Suche",12.5348189415,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,stoffe-verstaerkung_transparent.jpg,stoffe-verstaerkung_transparent.jpg,stoffe-verstaerkung_transparent.jpg,
FS0298,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,Netzstoff schwarz,"<p>Leicht steif. Gute Formstabilit&auml;t. L&auml;sst sich gut mit anderen Teilen zusammenn&auml;hen. Verwendung bei Taschen, Rucks&auml;cken.</p>
<p><strong> Farben:</strong></p>
<p>Schwarz</p>
<p><strong>Gewicht:</strong></p>
<p>200g per Laufmeter</p>
<p><strong>Abmessungen:</strong></p>
<p>Rollenbreite 150cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,0.8,1,Taxable Goods,"Katalog, Suche",16.2488356546,,,,,,,,,,,,,,,,,,,,,,,,,,993,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,stoffe-netzstoff_schwarz.jpg,stoffe-netzstoff_schwarz.jpg,stoffe-netzstoff_schwarz.jpg,
FS0299,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,Neopren beschichtet Lycra / Lycra 1.5mm,"<p>Plattenware max. 2.8m2, Rand wird von der Kaschierung &uuml;berdeckt.<br /><br /></p>
<p><strong>Merkmale:</strong></p>
<p>Beidseitige Lycra Beschichtung</p>
<p><strong> Farben:</strong></p>
<p>Schwarz</p>
<p><strong>Gewicht:</strong></p>
<p>1kg per Laufmeter</p>
<p><strong>Abmessungen:</strong></p>
<p>Plattenbreite 128cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,1,1,Taxable Goods,"Katalog, Suche",38.0687465181,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,stoffe-neopren_lycra_lycra.jpg,stoffe-neopren_lycra_lycra.jpg,stoffe-neopren_lycra_lycra.jpg,
FS0300,,Default,simple,Default Category/Produkte/Parts/Stoffe / Gewebe,base,Neopren beschichtet Lycra / Velcro 1.5mm,"<p>Plattenware max. 2.8m2, Rand wird von der Kaschierung &uuml;berdeckt.<br /><br /></p>
<p><strong>Merkmale:</strong></p>
<p>Beschichtung Lycra / Velcro</p>
<p><strong> Farben:</strong></p>
<p>Schwarz</p>
<p><strong>Gewicht:</strong></p>
<p>1kg per Laufmeter</p>
<p><strong>Abmessungen:</strong></p>
<p>Plattenbreite 128cm</p>
<p><span style=""font-size: large; color: #ff0000;"">Anzahl 1 = 0.5 Laufmeter</span></p>",,1,1,Taxable Goods,"Katalog, Suche",44.5682005571,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,stoffe-neopren_lycra_velcro.jpg,stoffe-neopren_lycra_velcro.jpg,stoffe-neopren_lycra_velcro.jpg,
FS0301,,Default,simple,"Default Category/Produkte/Parts/Spezialteile,Default Category/Produkte/Parts/Schnallen / Gurtzubehör",base,Haken mit Verstellung 25mm rechts,"<p>Leichte Alternative zu zweiteiliger Steckschnalle. Passend zu Gurtband 25mm. Anwendung im Rucksack / Taschen Bereich.<br /><br /><strong>Gewicht:</strong></p>
<p>8g</p>
<p><strong>Abmessungen:</strong></p>
<p>40x51mm</p>",,0.01,1,Taxable Goods,"Katalog, Suche",4.1783064067,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-haken_verstellung_25mm_rechts.jpg,schnallen-haken_verstellung_25mm_rechts.jpg,schnallen-haken_verstellung_25mm_rechts.jpg,
FS0302,,Default,simple,"Default Category/Produkte/Parts/Spezialteile,Default Category/Produkte/Parts/Schnallen / Gurtzubehör",base,Haken mit Verstellung 15mm rechts,"<p>Leichte Alternative zu zweiteiliger Steckschnalle. Passend zu Gurtband 15mm. Anwendung im Rucksack / Taschen Bereich.<br /><br /><strong>Gewicht:</strong></p>
<p>4g</p>
<p><strong>Abmessungen:</strong></p>
<p>27x45mm</p>",,0.01,1,Taxable Goods,"Katalog, Suche",3.2497270195,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-haken_verstellung_15mm_rechts.jpg,schnallen-haken_verstellung_15mm_rechts.jpg,schnallen-haken_verstellung_15mm_rechts.jpg,
FS0303,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Exped Rapid Hook 20mm rechts,"<p>Extrem leichte Verstellung als Ersatz f&uuml;r Steckschnallen. Passend zu Gurtband 20mm. Anwendung im Rucksack / Taschen Bereich<br /><br /><strong>Gewicht:</strong></p>
<p>5g</p>
<p><strong>Farbe:</strong></p>
<p>silber</p>",,0.01,1,Taxable Goods,"Katalog, Suche",5.9424066852,,,,,,,,,,,,,,,,,,,,,,,,,,994,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-exped_20mm_rechts.jpg,schnallen-exped_20mm_rechts.jpg,schnallen-exped_20mm_rechts.jpg,
FS0306,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Exped Rapid Hook 20mm links,"<p>Extrem leichte Verstellung als Ersatz f&uuml;r Steckschnallen. Passend zu Gurtband 20mm. Anwendung im Rucksack / Taschen Bereich<br /><br /><strong>Gewicht:</strong></p>
<p>5g</p>
<p><strong>Farbe:</strong></p>
<p>silber</p>",,0.01,1,Taxable Goods,"Katalog, Suche",5.9424066852,,,,,,,,,,,,,,,,,,,,,,,,,,996,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-exped_20mm_links.jpg,schnallen-exped_20mm_links.jpg,schnallen-exped_20mm_links.jpg,
FS0305,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Exped Rapid Hook Orange 20mm links,"<p>Extrem leichte Verstellung als Ersatz f&uuml;r Steckschnallen. Passend zu Gurtband 20mm. Anwendung im Rucksack / Taschen Bereich<br /><br /><strong>Gewicht:</strong></p>
<p>5g</p>
<p><strong>Farbe:</strong></p>
<p>orange</p>",,0.01,1,Taxable Goods,"Katalog, Suche",5.9424066852,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-exped_orange_20mm_links.jpg,schnallen-exped_orange_20mm_links.jpg,schnallen-exped_orange_20mm_links.jpg,
FS0304,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Exped Rapid Hook 10mm links,"<p>Extrem leichte Verstellung als Ersatz f&uuml;r Steckschnallen. Passend zu Gurtband 10mm. Anwendung im Rucksack / Taschen Bereich<br /><br /><strong>Gewicht:</strong></p>
<p>1g</p>
<p><strong>Farbe:</strong></p>
<p>silber</p>",,0.01,1,Taxable Goods,"Katalog, Suche",5.1067855153,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-exped_10mm_links.jpg,schnallen-exped_10mm_links.jpg,schnallen-exped_10mm_links.jpg,
FS0225,,Default,simple,Default Category/Produkte/Parts/Spezialteile,base,Hochwertiger Bremsleinenwirbel,"<p>Hochwertiger Wirbel ohne scharkantige Rundungen; Innen sowie aussen. Findet Verwendung im Gleitschirmsport.</p>
<p><strong>Merkmale:</strong></p>
<p>Geringe Reibung</p>
<p><strong>Farbe:</strong></p>
<p>Verchromt</p>
<p><strong>Gewicht:</strong></p>
<p>10g</p>
<p><strong>Abmessungen:</strong></p>
<p>32x9mm</p>",,0.01,1,Taxable Goods,"Katalog, Suche",7.4280334262,,,,,,,,,,,,,,,,,,,,,,,,,,988,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-bremsleinenwirbel.jpg,sonstiges-bremsleinenwirbel.jpg,sonstiges-bremsleinenwirbel.jpg,
FS0307,,Default,simple,Default Category/Produkte/Parts/Spezialteile,base,RW Original Splintkabel,"<p>Stahlkabel mit Kunststoffmantel 3mm. Findet Verwendung im Fallschirmsport wie auch Gleitschirmbereich.</p>
<p><strong>Farbe:</strong></p>
<p>gelb</p>
<p><strong>Gewicht:</strong></p>
<p>17g/m</p>",,0,1,Taxable Goods,"Katalog, Suche",6.9637437326,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-kabel.png,sonstiges-kabel.png,sonstiges-kabel.png,
FS0029,,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Spezialteile",base,O-Ring Klein 25mm,"<p>O-Ringe werden zur fixierung von Schraubglieder (Maillon Rapide) am Gurtband verwendet.</p>
<p>z.B. im Gleitschirmbereich bei Verbindungen von Gurtzeug und Notschirm.</p>
<p><strong>Farbe:</strong></p>
<p>schwarz</p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.3927688022,,,,,,,,,,,,,,,,,,,,,,,,,,896,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-o-rings.jpg,sonstiges-o-rings.jpg,sonstiges-o-rings.jpg,
FS0028,,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Spezialteile",base,O-Ring Gross 40mm,"<p>O-Ringe werden zur fixierung von Schraubglieder (Maillon Rapide) am Gurtband verwendet.</p>
<p>z.B. im Gleitschirmbereich bei Verbindungen von Gurtzeug und Notschirm.</p>
<p><strong>Farbe:</strong></p>
<p>schwarz</p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.3927688022,,,,,,,,,,,,,,,,,,,,,,,,,,909,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-o-rings.jpg,sonstiges-o-rings.jpg,sonstiges-o-rings.jpg,
FS0308,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Stegschnalle 25mm Inox 162l,"<p>Hohe Festigkeit<br /><br /><strong>Gewicht:</strong></p>
<p>16g</p>
<p><strong>Farbe:</strong></p>
<p>Inox, Poliert</p>
<p><strong>Abmessungen:</strong></p>
<p>Aussen 38x29mm, Schlitz 5mm</p>",,0.02,1,Taxable Goods,"Katalog, Suche",6.035264624,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-inox-stegschnalle.png,schnallen-inox-stegschnalle.png,schnallen-inox-stegschnalle.png,
FS0309,,Default,simple,Default Category/Produkte/Parts/Spezialteile,base,Fallschirmsplint gebogen,"<p>Fallschirmsplint verchromt,</p>
<p>welcher auch bei Gleitschirmgurtzeugen und Notschirmcontainern verwendet wird.</p>
<p><strong>Gewicht:</strong></p>
<p>2g</p>",,0.02,1,Taxable Goods,"Katalog, Suche",6.9637437326,,,,,,,,,,,,,,,,,,,,,,,,,,996,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-fallschirmsplint_gebogen.jpg,sonstiges-fallschirmsplint_gebogen.jpg,sonstiges-fallschirmsplint_gebogen.jpg,
FS0310,,Default,simple,Default Category/Produkte/Parts/Karabiner / Ringe,base,D-Ring 10/14mm,"<p>Verwendung bei Abschl&uuml;ssen mit Kordelz&uuml;gen.<br /><strong></strong></p>
<p><strong>Drahtst&auml;rke:</strong></p>
<p>2mm</p>
<p><strong>Gewicht:</strong></p>
<p>1g</p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.5320557103,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schlaufen-ringe-d-ring.jpg,schlaufen-ringe-d-ring.jpg,schlaufen-ringe-d-ring.jpg,
FS0311,,Default,simple,Default Category/Produkte/Parts/Karabiner / Ringe,base,Schlaufe aus rundem Draht 25mm,"<p><strong>Merkmale:</strong></p>
<p>Eisen vernickelt</p>
<p><strong>Abmessungen:</strong></p>
<p>Innen 26x21mm, Drahtst&auml;rke 4mm</p>
<p><strong>Gewicht:</strong></p>
<p>10g</p>",,0.01,1,Taxable Goods,"Katalog, Suche",2.4141058496,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schlaufen-ringe-drahtschlaufe_rund_25mm.jpg,schlaufen-ringe-drahtschlaufe_rund_25mm.jpg,schlaufen-ringe-drahtschlaufe_rund_25mm.jpg,
FS0312,,Default,simple,Default Category/Produkte/Parts/Karabiner / Ringe,base,Schlaufe aus rundem Draht 20mm,"<p><strong>Merkmale: </strong></p>
<p>Eisen vernickelt</p>
<p><strong>Abmessungen:</strong></p>
<p>Innen 20x8mm, Drahtst&auml;rke 2mm</p>
<p><strong>Gewicht:</strong></p>
<p>2g</p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.0213370474,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schlaufen-ringe-drahtschlaufe_20mm.jpg,schlaufen-ringe-drahtschlaufe_20mm.jpg,schlaufen-ringe-drahtschlaufe_20mm.jpg,
FS0313,,Default,simple,Default Category/Produkte/Parts/Karabiner / Ringe,base,Ring geschweisst 20mm,"<p><strong>Merkmale:</strong></p>
<p>Eisen vernickelt.</p>
<p><strong>Abmessungen:</strong></p>
<p>Aussen 26mm, Innen 20mm</p>
<p><strong>Gewicht:</strong></p>
<p>3g</p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.949816156,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schlaufen-ringe-ring_geschweisst_20mm.jpg,schlaufen-ringe-ring_geschweisst_20mm.jpg,schlaufen-ringe-ring_geschweisst_20mm.jpg,
FS0314,,Default,simple,Default Category/Produkte/Parts/Karabiner / Ringe,base,Ring geschweisst 14mm,"<p><strong>Merkmale:</strong></p>
<p>Eisen vernickelt. </p>
<p><strong>Abmessungen:</strong></p>
<p>Aussen 19mm, Innen 14mm</p>
<p><strong>Gewicht:</strong></p>
<p>2g</p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.3927688022,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schlaufen-ringe-ring_geschweisst_14mm.jpg,schlaufen-ringe-ring_geschweisst_14mm.jpg,schlaufen-ringe-ring_geschweisst_14mm.jpg,
FS0314,,Default,simple,Default Category/Produkte/Parts/Karabiner / Ringe,base,Ring 25mm,"<p><strong>Merkmale:</strong></p>
<p>Messing vernickelt. Ohne Schweissnaht / Braue</p>
<p><strong>Abmessungen:</strong></p>
<p>Aussen 27.5mm, Innen 19.5mm<br />Dicke: 4mm</p>
<p><strong>Gewicht:</strong></p>
<p>8g</p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.3927688022,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schlaufen-ringe-ring_25mm_messing.jpg,schlaufen-ringe-ring_25mm_messing.jpg,schlaufen-ringe-ring_25mm_messing.jpg,
FS0242,,Default,simple,Default Category/Produkte/Parts/Gurten / Gummibänder,base,Schlauchband Gurte 25mm Statisch,"<p>Polyamid Gurte f&uuml;r Statische Verwendungen 1376 Kgf (Herstellerangabe)</p>
<p><br /><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.03,1,Taxable Goods,"Katalog, Suche",3.3425849582,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,gurten-gurte_schlauchband.jpg,gurten-gurte_schlauchband.jpg,gurten-gurte_schlauchband.jpg,
FS0315,,Default,simple,Default Category/Produkte/Parts/Kordel / Kordelzubehör,base,Gummikordel 3mm,"<p><strong>Farbe:</strong></p>
<p>Schwarz</p>
<p><strong>Gewicht:</strong></p>
<p>4g / m</p>
<p><strong>Abmessungen:</strong></p>
<p>3mm</p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.6713426184,,,,,,,,,,,,,,,,,,,,,,,,,,974,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-gummikordel_3mm.jpg,sonstiges-gummikordel_3mm.jpg,sonstiges-gummikordel_3mm.jpg,
FS0317,,Default,simple,Default Category/Produkte/Parts/Kordel / Kordelzubehör,base,Splintschnur,"<p>Original Fallschirmsprlintschnur.</p>
<p><strong>Merkmale:</strong></p>
<p>Spleissbar</p>
<p><strong>Farbe:</strong></p>
<p>weiss / gr&uuml;ner erkennungsfaden</p>
<p><strong>Abmessungen:</strong></p>
<p>4.5x1.5mm</p>",,0.01,1,Taxable Goods,"Katalog, Suche",6.9637437326,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-splintschnur.jpg,sonstiges-splintschnur.jpg,sonstiges-splintschnur.jpg,
FS0318,,Default,simple,Default Category/Produkte/Parts/Kordel / Kordelzubehör,base,Kordel 3mm,"<p><strong>Material:</strong></p>
<p>Polyester</p>
<p><strong>Farbe:</strong></p>
<p>schwarz</p>
<p><strong>Gewicht:</strong></p>
<p>7g / m</p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.6713426184,,,,,,,,,,,,,,,,,,,,,,,,,,982,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-kordel_3mm.jpg,sonstiges-kordel_3mm.jpg,sonstiges-kordel_3mm.jpg,
FS0319,,Default,simple,"Default Category/Produkte/Parts/Spezialteile,Default Category/Produkte/Parts/Kordel / Kordelzubehör",base,Kederschnur 3mm,"<p>Zum Einn&auml;hen; Bei Schultergurten von Rucks&auml;cken</p>
<p><strong>Material:</strong></p>
<p>Silikon</p>",,0,1,Taxable Goods,"Katalog, Suche",3.8997325905,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-kederschnur.jpg,sonstiges-kederschnur.jpg,sonstiges-kederschnur.jpg,
FS0320,,Default,simple,"Default Category/Produkte/Parts/Spezialteile,Default Category/Produkte/Parts/Karabiner / Ringe",base,Aluminiumring 10mm,"<p>Umlenkring zum Einspleissen. Dieser extrem leichte Ring ersetzt bei richtiger Anwendung die schwereren Rollen. z.B. bei Gleitschirmgurtzeugen oder im Segelsport.<br /><br /><strong>Abmessungen:</strong></p>
<p>Aussen 10mm, Innen 4mm</p>
<p><strong>Farbe:</strong></p>
<p>schwarz</p>",,0.01,1,Taxable Goods,"Katalog, Suche",6.4066963788,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-reibungsloser_aluring_10mm.jpg,sonstiges-reibungsloser_aluring_10mm.jpg,sonstiges-reibungsloser_aluring_10mm.jpg,
FS0321,,Default,simple,Default Category/Produkte/Parts/Schnallen / Gurtzubehör,base,Stegschnalle Zweiteilig 20mm,"<p>Mit Loch zur Sicherung der beiden Teile mit 10-12mm Gurt. Passend zu 20mm Gurten.</p>
<p><strong>Material:</strong></p>
<p>Aluminium</p>
<p><strong>Gewicht:</strong></p>
<p>12g</p>
<p><strong>Abmessungen:</strong></p>
<p>45x35mm</p>
<p><strong>Lieferumfang: </strong></p>
<p><strong>2 Teilig</strong></p>",,0.01,1,Taxable Goods,"Katalog, Suche",7.8923231198,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-stegschnalle_zweiteilig.jpg,schnallen-stegschnalle_zweiteilig.jpg,schnallen-stegschnalle_zweiteilig.jpg,
FS0323,,Default,simple,"Default Category/Produkte/Parts/Spezialteile,Default Category/Produkte/Parts/Karabiner / Ringe",base,Aluminiumring 16mm,"<p>Umlenkring zum Einspleissen. Dieser extrem leichte Ring ersetzt bei richtiger Anwendung die schwereren Rollen. z.B. bei Gleitschirmgurtzeugen oder im Segelsport.<br /><br /><strong>Abmessungen:</strong></p>
<p>Aussen 16mm, Innen 6mm</p>
<p><strong>Farbe:</strong></p>
<p>schwarz</p>",,0.01,1,Taxable Goods,"Katalog, Suche",7.2423175488,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,sonstiges-reibungsloser_aluring_16mm.jpg,sonstiges-reibungsloser_aluring_16mm.jpg,sonstiges-reibungsloser_aluring_16mm.jpg,
FS0322,,Default,simple,Default Category/Produkte/Parts/Schnallen zweiteilig,base,Fidlock Magnetverschluss,"<p>Dieser Verschluss findet seine Anwendung &uuml;berall dort wo es schnell gehen soll. z.B bei Schulrucks&auml;cken, Taschen, usw.<br />Zum Schliessen reicht es die Magnete in Reichweite zu bringen und schon verschliesst sich die Schnalle. Um die Verbindung zu l&ouml;sen muss der graue Knopf bet&auml;tigt werden.</p>
<p><strong>Merkmale:</strong></p>
<p>Einh&auml;ndig bedienbar</p>
<p><strong>Farbe:</strong></p>
<p>grau / schwarz</p>
<p><strong>Abmessungen:</strong></p>
<p>Passend zu Gurten 25mm</p>",,0.05,1,Taxable Goods,"Katalog, Suche",8.9136601671,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,schnallen-fidlock.jpg,schnallen-fidlock.jpg,schnallen-fidlock.jpg,
FS0324,,Default,simple,Default Category/Produkte/Parts/Gurten / Gummibänder,base,Einfassband schwarz 25mm,"<p>Eng gewoben. Sehr robust und langlebig</p>
<p>Gewicht:</p>
<p>7g</p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.2070529248,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,gurten-einfassband.jpg,gurten-einfassband.jpg,gurten-einfassband.jpg,
FS0325,,Default,simple,Default Category/Produkte/Parts/Gurten / Gummibänder,base,Einfassband schwarz 20mm,"<p>Eng gewoben. Sehr robust und langlebig</p>
<p><strong>Gewicht:</strong></p>
<p>6g</p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.0213370474,,,,,,,,,,,,,,,,,,,,,,,,,,994,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,gurten-einfassband.jpg,gurten-einfassband.jpg,gurten-einfassband.jpg,
